,평균기온(°C),일교차(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 전운량(1/10),오존(O3),미세먼지(PM10)
"('60M', '캡슐/POD커피')",-0.05714072710050881,-0.0017471298165835402,0.036592642204044935,-0.004461025618356223,-0.01056712816530502,0.015747079422657625,-0.05863417717105166,-0.01561849865582522
"('60M', '커피용 프림')",0.01898941732091306,0.011088437890039987,-0.027781838162052305,0.009403794217603461,0.036858629974185333,0.033330349579917096,0.018404224361239112,0.07659470475744302
"('60M', '커피음료')",0.19080219835755044,-0.03928235335271975,-0.015073025827140644,-0.05937931812837585,0.12972076085548023,0.05207532180971014,0.054549570888828974,-0.016963526090098
"('60M', '컨벡터')",-0.3514805428642199,-0.002736231984940091,-0.0712195256345567,0.0024854699908340877,-0.16457110085326543,-0.1457140668915982,-0.33397487124014713,0.012992102501864779
"('60M', '코코아/핫초코')",-0.24681116316522758,0.011243108656627391,-0.06073165120504146,0.09528966837776325,-0.13901577532860454,-0.12995817739156856,-0.11052804244172884,0.046653100797926846
"('60M', '콜라겐/코큐텐 영양제')",-0.0041280033944102274,-0.03894957638088508,0.015078777974937146,0.04850848079076,0.02594464588765462,0.026522846580527223,-0.021444180264306636,-0.098450603235062
"('60M', '콩나물/숙주')",-0.031063486313600387,0.0022839279133137613,0.01613574540047598,-0.0034659661617312287,-0.032375446264592586,-0.0012052879320510591,-0.058444196670707306,-0.03353462441555344
"('60M', '클렌징 로션')",-0.021156568201179955,-0.0293572509944457,-0.02920865497567914,0.0363181926851985,-0.012698342336977099,-0.011783599668583396,0.02818514592899109,-0.008570472864983065
"('60M', '클렌징 오일')",0.03160507548192557,0.01635285235381043,0.037296106818635676,-0.014177197313481955,0.03221714934027501,0.02473329632981407,0.03274012955442782,-0.0019412638866742392
"('60M', '클렌징 워터/젤')",0.053228779949244236,0.011645146794703328,0.015797265809795555,0.005252937553785694,0.024077118885686956,0.02435464377167283,0.028750000080762093,-0.03357992636490512
"('60M', '클렌징 크림')",0.0591054062401561,-0.01993918093246465,-0.0033975541557632457,-0.03024611890746277,0.04756628140973129,0.0628655233939808,-0.0014057667778560536,-0.028110083041928156
"('60M', '클렌징 티슈')",0.013662464664602919,0.031102719998014203,-0.04796631363397828,-0.045097618255554466,-0.01410907808968795,-0.07413291859439215,0.03926288590617946,-0.004648014789825428
"('60M', '클렌징 폼')",0.10512328860383377,-0.028927296580885442,0.005512178460372727,0.02906137145798916,0.04904697406110828,-0.012700090948750702,0.12315056512151598,0.002794504401320487
"('60M', '클로렐라 영양제')",-0.036897071665153824,0.037657834480942315,-0.028795454016166965,0.015592967445000643,-0.05563570273978866,-0.01760815157780512,-0.004818054853592197,-0.017358601878092742
"('60M', '키위/참다래')",0.11816766235650152,-0.012824849019669219,0.01008545700622834,-0.026556996128025673,0.06692870511135705,0.028261228056230592,0.06253183875038884,-0.04844270104468759
"('60M', '탁상/USB 선풍기')",0.39498033850902825,-0.06916845121751763,0.08176292952163203,-0.0022413907758503564,0.197386009861,0.11377124706461335,0.2699959647555585,-0.09276829030572091
"('60M', '탄산수')",0.19664358657492312,0.057786425718236965,0.005020849489464223,-0.008688887539045554,0.0911074737935732,0.09203786701130369,0.2032174009022715,-0.015267427354879036
"('60M', '탄산음료')",0.2600548739719957,0.07913865361058398,-0.0035248220794894254,-0.031775610582601296,0.07272529294299301,0.022891408436004356,0.26973584993498434,-0.009179502998117279
"('60M', '태닝용 선크림')",0.143335320258955,-0.03359328522281508,0.03974305359474358,-0.0057515001935801655,0.10548660802016573,0.09170276721507674,0.06432283670188985,-0.014014320609917278
"('60M', '토마토')",-0.02292774267355029,0.16906336206555642,-0.02110715509742163,0.11637670899245452,-0.1199676600441666,0.027469375093453586,0.3237694190375462,0.17375057965787596
"('60M', '트리트먼트')",-0.10074759496519374,0.05358644589560562,-0.0708905997528094,-0.027880283412052065,-0.09476507617043584,-0.05385151278774917,-0.05254816448414117,0.07162241259341638
"('60M', '파/양파')",0.21082952807260788,0.06887968575984958,0.0171660314876651,0.044614579245130744,0.05793105464142894,0.007552320575659402,0.28375183100223483,-0.023659611092567444
"('60M', '파김치')",0.10245013949703412,0.05186285943287555,0.00527682248398961,-0.014658649492231302,0.045959817700412416,-0.024248154064762564,0.03489337242393287,-0.03690295951996372
"('60M', '팩도구')",-0.0007998982634124113,0.029507932921397143,0.005967430892688929,0.0037347859311615745,-0.0413485821867297,-0.052829101662673704,-0.04259742621077124,0.016254049872440057
"('60M', '포도/거봉/체리')",-0.04140378967520477,0.06317858475678079,-0.01208445985549738,0.05151758523163068,-0.07894188024649991,0.03156159829317691,0.13132644050802175,0.04662237452329232
"('60M', '표고버섯')",-0.06884370415084512,-0.03756197326464741,-0.0305768067007406,0.06921141596998737,-0.06471367893286153,-0.029301474334055465,-0.05798830968218414,-0.006361510287779907
"('60M', '풋스프레이')",0.013605181717009779,0.016258749486425663,0.03868463728037774,0.03166528276061364,-0.012092543498873677,-0.008583487650424477,0.07538187397424462,0.05702081944590434
"('60M', '풋워시/스크럽')",-0.04817530067848673,-0.030946256347949765,0.02768769767426743,0.025395909976282143,0.03413135214875525,0.02105517340406993,-0.028758050529838656,0.08818744300300577
"('60M', '풋크림')",-0.2000474561459351,0.03627705889231927,-0.0012317041596085964,-0.0017722815805998324,-0.13210162638929743,-0.05948509824804021,-0.1239629381953859,0.06058266299647945
"('60M', '풋패치')",-0.014001133161005203,-0.008910641967996178,-0.03388197640600528,-0.04939525054216944,-0.010891410318256899,-0.014421120214336646,-0.019431561510033796,-0.05629258199328729
"('60M', '프라페/버블티 파우더')",-0.037623135434958196,0.05640506719915682,-0.019771927380117058,0.07046070383349437,-0.07511623127474258,-0.06807864003302815,0.057500442045729995,-0.002567732725453622
"('60M', '프로바이오틱스')",0.12103445615556706,0.039682115949511536,0.017206131200647894,0.015777452210986465,0.009094918327591659,0.0019171921025884333,0.16379257305799752,-0.040767574647578644
"('60M', '프로폴리스/로얄젤리')",-0.13961648223760428,0.00022741316900878612,-0.03152781562520199,-0.00026693281532304524,-0.08220654485744555,-0.043168143363737574,-0.0994749099221496,0.02490923801914964
"('60M', '한방 분말/환제품')",-0.18308473544397105,0.09731714029775096,-0.04081079361305775,-0.0026113038265524117,-0.16257630811529344,-0.0841939712177801,-0.08438881551031244,0.11391973219116128
"('60M', '한방재료')",-0.18811417759524166,0.031736503323713694,-0.010334577745765726,-0.02775535708628933,-0.09688919670802139,-0.005799678695035281,-0.13665851820800654,0.1121071615857068
"('60M', '한우육')",-0.06557063865807604,-0.07596208023323428,-0.008428109831523195,0.03722193850687336,-0.02783974497244501,0.0175290281228716,-0.09445073645089896,-0.03188226641248882
"('60M', '해조류 다시마')",-0.09123699422397097,0.022768252096491717,-0.020859463457874677,0.0800659805047667,-0.0605627231994781,0.007296720273454777,0.008628586997013701,-0.022145023491778524
"('60M', '해조류 미역')",-0.03261007843711062,0.018575669183833736,0.007541294882024201,0.03473067472048373,-0.06367669769851811,-0.06321982704654665,0.024317119797735,0.015641716916503068
"('60M', '해초류 ')",-0.3955084938221554,-0.014476273270174558,-0.06851807382320563,0.12560889078510218,-0.19352475809222897,-0.10476040723040599,-0.18655414086366243,0.11874541495418753
"('60M', '핸드워시/스크럽')",0.15124894015688406,0.029254070730943257,0.017591790776891335,0.04801083276170989,0.08522256013555639,-0.007673481676653685,0.08485659640862923,-0.03469168404441918
"('60M', '핸드크림')",-0.36279666876700684,0.0757738126470483,-0.11146473074056086,-0.04886136172452503,-0.17385671347416637,-0.15499925969035594,-0.35166655914482936,0.08830186716162648
"('60M', '향수세트')",-0.01976686983020468,0.002150243954231455,-0.019603963788332634,0.003551829985899795,-0.029298945879007856,-0.0322788802481719,0.015400673898879329,-0.027837960974433442
"('60M', '허브차')",-0.16139804722116655,0.10210205545340877,-0.030035841882950852,0.010454414890618043,-0.13078952021217882,-0.06869581104032187,0.026880467047284355,0.20416745670625272
"('60M', '헛개/가시오가피')",-0.041460749756472244,0.03349543957621698,0.026011631764152852,-0.0008643102970746143,-0.027643461593461253,-0.07740944243883613,-0.05958515978082772,0.031349291971560354
"('60M', '헤어 브러쉬')",-0.026289610051339878,0.06492439372520932,-0.057031766572397766,-0.035798167678752796,-0.04883152365951235,-0.010309434495688486,-0.006624857542260603,0.06835155987049632
"('60M', '헤어매니큐어')",-0.0684764409148968,0.020699458372542105,0.026977566920372703,0.03618142868046463,-0.0048250892705717086,-0.03033416796826994,-0.006597743416721832,0.10639507420563887
"('60M', '헤어무스')",-0.050833075264333415,-0.03393816264349622,0.02162831529327,0.01894280981317238,0.027696491210857575,-0.044886323740527874,-0.09776527925057055,0.009886857879840854
"('60M', '헤어스타일링용 염색약')",-0.048501524999436184,-0.028064092175943328,-0.010680438621745524,0.04307298119533868,0.002097507978922788,0.017744976797504253,0.018003347316047996,-0.013638411836303906
"('60M', '헤어스타일링용 펌제')",0.023501101683735155,0.06952187023814245,-0.015722104418767573,-0.1356297744732189,-0.02449743706369742,0.0074232591311607105,0.012998816606504605,0.0711842534571608
"('60M', '헤어스타일링용 흑채')",-0.058294735741751584,-0.00892215699836534,-0.013547107735966181,-0.03209955603027345,-0.011505881978187787,0.014013463382726033,-0.05541825374117606,0.09302977565939942
"('60M', '헤어스프레이')",0.02532512452235505,-0.00539925752904019,-0.030839051352910873,-0.018502585357063416,-0.046482612552003394,-0.0032933053927224074,0.017902528170679017,-0.0579855810145854
"('60M', '헤어에센스')",-0.03611690818396001,0.04699477860049799,-0.0507935380307968,0.0024811399135294203,-0.04314641242257076,-0.06467604079969247,-0.012641299492250166,0.02592065216396386
"('60M', '헤어왁스')",0.005641614222181168,-0.02678338017263835,-0.04777250452829427,0.00869602073796985,-0.0012508920356616717,0.01461069426770167,0.032956151269941995,0.04498662641649413
"('60M', '헤어젤')",0.02004891758767471,0.004050706629301391,0.01779598456528608,-0.02568069782389003,-0.010554163065548293,0.04981761417094697,0.006315060011477582,0.013251594236015865
"('60M', '헤어케어세트')",0.019082142405798103,-0.05112473825043017,0.015005436825358974,0.08195261103735021,0.04649407383268136,0.006974165357373378,0.01798325257097115,-0.018107734898417202
"('60M', '호박')",0.1497806240213295,-0.07655783819076607,0.045549361501521904,-0.003996031377339059,0.13080163327154937,0.05251586125664007,0.015548802423150657,-0.1483175213602502
"('60M', '혼합견과')",-0.06374469431573429,-0.0791114894189534,0.06823274795625961,-0.018303060228598997,0.0017845247013220434,0.04031500425342234,-0.10733457063581522,-0.026816846039595003
"('60M', '혼합곡')",-0.03428153020585895,-0.02592421654864479,-0.03698328819317287,0.08127968015386473,-0.04874625258913937,-0.02800153281266294,-0.0035102752253759924,0.008074992027845543
"('60M', '홍삼 간식')",0.08258795714061007,-0.022226734307735706,-0.0035389020401223052,-0.040701505855269125,0.051188180858931474,0.040467285129987124,0.0035234063677352986,-0.018079797720265172
"('60M', '홍삼 분말/환')",-0.030700285817637608,-0.10522121203277549,0.10836185698402606,0.045345415184175654,0.025055508734059494,0.03210335061112666,-0.0635395697522455,-0.04181131399517122
"('60M', '홍삼 음료')",-0.07766298192725299,0.01623402547510801,-0.05785951813682932,0.015272097010438314,-0.059090229529709735,-0.029870842254363435,-0.03523879049819419,0.04111620319700725
"('60M', '홍삼/인삼 제품')",0.03374247912698733,-0.07128825795130944,0.07906874492291475,-0.000760836386471254,0.051491569468351255,0.047946240700658574,-0.02346403628645836,-0.030537234872061527
"('60M', '홍삼액/홍삼정')",-0.07622364147816064,-0.047448403200147454,-0.016631591984097173,-0.0009759760929682717,-0.04484978242782081,0.00031852493977440417,-0.06475042631249386,0.04537829411029786
"('60M', '홍삼절편/홍삼정과')",-0.05043439508709521,-0.011481246910609078,-0.017175637550610853,0.004412187570565295,-0.02829063411968269,-0.024798632223178674,-0.0122476819798388,0.020343415540179346
"('60M', '홍어')",-0.1012069880997925,0.0638606197361156,-0.009037633419349203,0.06712640266636284,-0.05884991578526399,0.018615904655664033,0.04364647113391665,0.1165949365739295
"('60M', '홍차')",-0.07266876092131776,0.09782174110630032,-0.033465826659942736,-0.005357992019622819,-0.0997288325129824,-0.050450900371196594,-0.011690757951793493,0.05862116905616357
"('60M', '화장 비누')",0.16480658094374137,0.06138283528032704,0.015082731003159603,0.031093309545900834,0.03046597472199688,0.0013278015069089304,0.17875378151590504,-0.004930764334112078
"('60M', '화장 퍼프')",0.02745609429567602,-0.00022032385204363142,0.03632414819503535,0.01665665228192682,0.04289898412225853,0.047237751131747135,0.06977030416901052,-0.014716425682030894
"('60M', '환자식')",0.11609823263109205,0.08242796420923633,0.012281209529072487,-0.00101334413795982,0.03861860058798598,-0.023095079512973415,0.1179764244477358,-0.028140718708147938
"('60M', '황토매트')",-0.07797167698234686,0.039880430914416745,-0.030059374673604655,-0.03872415284730677,-0.012040736865118274,-0.06942759132451405,-0.09054037802679415,-0.0005475925896965257
"('60M', '회')",-0.18905525313587582,-0.050114677049964494,-0.014880901638419352,-0.01799156321772803,-0.08555634954072525,-0.08256045313109231,-0.23061416827789555,0.11222226707107665
"('60M', '휴대용 선풍기')",0.5091045366909334,-0.06735213206035276,0.012027797165590924,-0.05979574167428281,0.20376763157551087,0.02888922469336199,0.2818668077668363,-0.15381685536587608
"('60M', '흰우유')",-0.04135227204192743,-0.0893004686788074,0.019780279799435432,0.033908521552032445,0.0412235744580659,0.03548274033668169,-0.12599427903408805,0.009561627325075525
"('60M', '히터')",-0.5038325741332055,0.016174635479985808,-0.13415258801097732,0.009633477467181783,-0.27498649915898965,-0.2536432005633111,-0.47689027052948874,0.026472744259845974
"('total', '가공란')",-0.007646345889004203,0.08951826381745698,0.006109112743222941,-0.03339944555589143,-0.040779932127147235,-0.009092461434163816,0.08119294075673131,0.1464685035822679
"('total', '가스온수기')",-0.07200130095453902,0.08850494752043361,-0.11156393175128088,-0.07938632415850767,-0.051684369830801054,-0.05796249615952224,-0.12718646662564123,0.08561537929027994
"('total', '가열식 가습기')",-0.5523014651039221,0.05971276089283715,-0.16572011580287882,-0.042468663538399294,-0.2990360506803742,-0.249485164705837,-0.5214282283398273,0.10187441780971525
"('total', '가자미')",-0.11355708003103203,0.018412604504066028,-0.019120373476899342,0.09088815127083917,-0.05803532397810369,-0.016952574336890104,0.02881932183257936,0.15089769192215877
"('total', '갈비/찜/바비큐용 돈육')",0.16135040475420034,-0.12245655545815838,0.06560624891653635,0.011015045491779186,0.15399274781987154,0.0901743285023764,0.021916457338382392,-0.11085243476047472
"('total', '갈비용 우육')",-0.003221638894665603,-0.05526493927558539,-0.029433736677493223,-0.02417427580402302,0.010902436593057783,0.06041185753035699,-0.034117725127102184,-0.0866030424690823
"('total', '갈치')",0.0497033960160076,-0.12276862402604122,0.09197101794177598,-0.004886993201063821,0.10510024272044974,0.04926783382129987,-0.11361777944950129,-0.11818934433423897
"('total', '감/홍시')",-0.21523301707145961,0.07660784608471605,-0.09216776901353244,-0.1293577221103761,-0.03281022776097077,-0.17436124451631885,-0.3965487030032133,-0.022182175413271808
"('total', '감귤/한라봉/오렌지')",-0.7197026893803916,0.12373406828577525,-0.1974345725058473,0.05377407642149162,-0.3879506535274136,-0.25478707160829256,-0.4901889323083562,0.2968878886421908
"('total', '감마리놀렌산 영양제')",-0.09139181221047973,0.03529909542225524,-0.014399132516334515,0.04818387823643007,-0.05217794757095452,-0.020354905721249407,-0.010041353289194449,0.05328662597372403
"('total', '감말랭이')",-0.5304751762121458,-0.00991432492401301,-0.128462938827871,0.06999832054284726,-0.27869867480758986,-0.1741019669282429,-0.3719487465097419,0.1287479703366349
"('total', '감자')",0.09812674871333585,0.11916084161766195,0.011935259179670173,0.07591730333841377,0.004761548525443381,0.07532951119870879,0.4511261443349274,0.11318940403113079
"('total', '갓김치')",0.079462880157877,0.021722496935685513,0.06691124625901086,0.1378372678508343,0.0657900858648181,0.06955774277412052,0.2149726377578119,-0.01351896394934792
"('total', '건강즙')",0.010702497827609268,0.06355616100293007,-0.046580480559561446,-0.04875566725477684,-0.07930403424495588,0.007081060158254831,0.0013132818146231295,0.07352621479325755
"('total', '건강즙/녹용')",-0.12269072543313561,0.04951330323187474,-0.06135041101388313,0.020765798813097446,-0.06337067059746804,0.000404010163333409,0.0014760783629354287,0.11476099778223715
"('total', '건대추')",-0.18417452170489498,0.09000134221699904,-0.04534954613823204,-0.1013396426181049,-0.01884979976914035,-0.12337075548884396,-0.3153534381331446,-0.021697112026002545
"('total', '건망고')",0.038799600627054134,-0.02871640436159324,0.007306721568323702,-0.030583599715304013,0.03031453704511364,0.04608195934573644,0.030498680558996027,-0.007459990842474551
"('total', '건바나나')",-0.05485490847883304,0.024933327321478006,0.016216917675482927,0.04153479450184564,-0.057667536117557414,0.004053231016913345,-0.003336291006301501,0.044848421500983206
"('total', '건어물 건새우')",-0.11422626402936799,0.03558007287159965,0.03394343667986031,0.08400906857477199,-0.049636818380603,-0.02345582103011149,-0.020333171603520467,0.05890063097258084
"('total', '건어물 노가리')",-0.004147099757685036,-0.003183113667877703,-0.012520103732174959,0.01205329893640691,0.009919462938131444,-0.009522523553424997,-0.09853032185037716,-0.021085128717702364
"('total', '건어물 마른오징어')",-0.02093563896530999,-0.058584748955386096,-0.014941496215166848,-0.02642330788067927,0.022759024125685402,0.021519557253484513,-0.12482657411223286,-0.02108319850642138
"('total', '건어물 멸치')",-0.12206882569339225,-0.11816956349392828,0.024277344240639702,0.06310946630229144,-0.014458834815965799,0.0198116100985477,-0.13671979482745666,-0.038862935186389704
"('total', '건어물 쥐포')",-0.1176923507553237,-0.021162046259491255,0.019233474276756982,0.07118481681942247,-0.06392492193907778,-0.002533829009077592,-0.037399525729617765,0.05123361732121086
"('total', '건어물 진미채')",0.09163959078418513,0.010195299429889762,0.0009731358581588085,0.0026875195871217954,0.04512810801996873,0.0069681202301686935,0.05114645670702457,-0.05337382768544847
"('total', '건어물 황태')",-0.17530606605374474,-0.07755360122746212,-0.007735883405625559,0.09279231400849225,-0.0493034566282915,-0.001869588640171875,-0.1867438349861926,-0.002131203756294283
"('total', '건자두')",0.29245241082042006,-0.09005358381054168,0.14154456476050814,-0.06550067607686509,0.13924122416428508,0.17011214395089772,0.23631574628987756,-0.0907237557246414
"('total', '건포도')",0.381091315263308,-0.14933755923165848,0.1200277430034591,-0.03076214436762413,0.21883223177254266,0.12006895890856423,0.032373882323040656,-0.22541090564347574
"('total', '게장류')",-0.1007337437976317,0.06265317023941835,-0.1047880546403866,0.0056861828848067675,-0.09889398023325575,-0.0638417261782375,-0.10945977525596202,0.055413734914870914
"('total', '견과류')",-0.06520060035631138,-0.010323208197061083,0.008823676950884075,0.06104897951968888,-0.014028429810907458,0.04068135190970491,0.02996219378090092,0.06078875116948177
"('total', '견과류 땅콩')",-0.28781966165388323,0.052460534795590534,0.012759386439393266,0.078660833195619,-0.13846077699420092,-0.043494499280136975,-0.1447899757353364,0.14257222025245275
"('total', '견과류 마카다미아')",-0.23791044514096524,0.11556405973227778,-0.03492544546523137,0.12337064177848663,-0.17036737699454968,-0.016917156046060988,0.03395428316452263,0.20539045680358317
"('total', '견과류 밤')",-0.3959462884601193,0.06729218818294351,-0.082270460856074,-0.030827680457937722,-0.15301701760289474,-0.0969408326499639,-0.34266240125018066,0.136978778165682
"('total', '견과류 잣/은행')",-0.030636622367448702,-0.02155543078019936,-0.03527758529336719,-0.01351652146258998,-0.023442268505059115,0.007084697797164808,-0.08238484927003605,0.005585934317251474
"('total', '견과류 카카오닙스')",-0.23678485988981118,0.04451913508624673,-0.02338586209101961,0.10345632450184006,-0.17870470450266798,-0.05022390748520511,-0.015376397291633427,0.10065880023333337
"('total', '견과류 캐슈넛')",0.04051928094585562,0.039629681826420064,-0.011271666188405874,-0.015059933171385112,0.025992065369147263,0.030628845537556917,0.09732584526214504,0.0003634259047681487
"('total', '견과류 피스타치오')",0.07999624871457098,-0.03438421742306631,0.03136944792989026,0.008950220776515578,0.0331020164510677,0.07818434514175847,0.10813570114466159,-0.006323008130718965
"('total', '견과류 호두')",-0.13936941959477103,0.09726821351846028,-0.02053279124587311,-0.014172677018053617,-0.057954544370780625,-0.03182692924270128,0.003476126433334316,0.2045492248493334
"('total', '계란')",0.4123421485402531,-0.07281352487827153,0.14899321005075822,-0.010552277138029729,0.2478157835041021,0.09066779977820155,0.13894082830881724,-0.2041243877693698
"('total', '고등어')",-0.08725600820679788,0.0020636635710086387,0.043882253213999425,0.03796625218721042,-0.04621838480763155,-0.01989561072747518,-0.018685038676911195,0.05947710962420312
"('total', '고추/피망/파프리카')",0.18190537611381466,0.11758588795557473,0.00813274608198418,0.07080066818034579,0.029898745844517575,0.04583436344335304,0.35846187252556655,0.048655062410221404
"('total', '곡물차')",-0.3021890852299815,0.07153468487396941,-0.08600948075485716,0.017630920566273335,-0.11078783497935721,-0.12643219957244065,-0.3084611821346805,0.022028144402385753
"('total', '공기정화 용품')",-0.2293312160263411,0.13358337821809985,-0.09175108036865014,0.02492371129521506,-0.12321689329431076,-0.05848554925801824,0.03896426365880169,0.5187787581230202
"('total', '공기청정기')",-0.24406737575868326,0.14446421632425943,-0.08869427077482801,0.033998832057144955,-0.15236146694878688,-0.05196084613521741,0.047738456665292396,0.5283636896325452
"('total', '곶감/반건시')",-0.2175532588229227,-0.04317073427006563,-0.03743765503843739,0.048303214801738464,-0.1222796841049353,-0.04332957722818739,-0.1762109286497478,0.04598573593684267
"('total', '과실차')",-0.03430768178219018,0.009084961503553991,-0.033057820790025866,-0.038172276958262606,-0.05085441238773951,-0.048267273053458994,-0.14586343491681303,-0.0663206915720093
"('total', '과일류')",0.30915792743541765,-0.046143695329153994,0.06340290136434,-0.02447316836417391,0.17926457523015557,0.09623161103391618,0.2150641332081567,-0.1338019335791169
"('total', '과일세트')",-0.048322720892006225,-0.08356309630670826,0.0023132842171610856,0.018967382459991577,-0.0023487552969337707,0.04799396769344934,-0.1102501891900982,-0.02776558144149389
"('total', '과일채소 분말/분태')",0.030329786640459672,0.04689183575834571,0.03033707355266099,-0.04687940040047534,0.035592115939046175,0.008221600690741503,-0.030559271014821743,-0.008282581511730409
"('total', '과채 음료/주스')",0.26794422678502255,0.02751549502788888,0.05476511923141942,-0.0018453070599262651,0.1201743744085342,0.08770852084995738,0.21493951093713662,0.05610191172334875
"('total', '구이/수육용 돈육')",0.0008942992929706035,-0.023503493274110235,0.12334216313941039,0.062040624805306636,0.02495541135674994,0.02610376357972643,-0.030808684495794523,-0.007244208342403424
"('total', '국내산 돈육')",-0.06538541976095902,-0.03452818531983419,-0.014575365832990796,0.006121864223532709,0.027310645369204613,0.027484522126677614,-0.09661668117972312,-0.020549840626607144
"('total', '굴 생물')",-0.5885562285310342,0.013621066142307422,-0.14582436730743095,0.012748716326468231,-0.2813398990915978,-0.20440321264611033,-0.5375582211954653,0.1509831050113935
"('total', '굴비/조기')",-0.033391853752562595,-0.10450579411666479,0.017299979962768577,0.005175088829191169,0.006187279773051173,0.047239131729242066,-0.13130663017500088,-0.03897983538281794
"('total', '글루코사민/키토산 영양제')",0.1413290179969951,-0.013011802915482542,0.08340222771465115,-0.061689120428902525,0.07962891871501013,0.07307985034399456,0.05779532658628453,-0.005180716022035369
"('total', '기능성 링클케어 화장품')",-0.12919953791540395,0.042723737140977124,0.005071187331858627,0.15386261364212028,-0.07265110297088645,-0.060326891705921724,0.049980825581116134,0.01625073899034368
"('total', '기능성 모공관리 화장품')",0.02453326856710216,0.07530523176806901,-0.032532994244297404,-0.045929273819293126,-0.027610408798224902,0.0014510380498822355,0.09856200728047973,0.06750032340038835
"('total', '기능성 아이케어 화장품')",-0.3078837389728999,-0.05393811443780363,-0.0008308602749190497,0.13044429753922962,-0.13020352076625252,0.012346811696113515,-0.21309179620821136,0.05963815207472114
"('total', '기능성 영양보습 화장품')",-0.11509971712737693,0.08912864403235286,-0.09466498566322755,-0.05879708456934869,-0.11642995785393345,-0.07467981461130892,-0.08384410828261196,0.11367833333725934
"('total', '기능성 트러블케어 화장품')",0.005262017763468356,0.01889296116172683,-0.025883948307923312,-0.06482650118328087,-0.022994779374651438,0.05753498528313009,0.0028458673432006157,0.016197787178577897
"('total', '기능성 화이트닝 화장품')",-0.0013855859892103605,0.0818179387837162,-0.032035328628057386,-0.013049575545438638,-0.009368429938776722,-0.047616534408347025,0.06761687779487287,0.028948757844339465
"('total', '기능성 화장품 세트')",-0.2235439858356403,-0.000938244817093648,-0.04987594686883626,0.007276249664078657,-0.11484996302519182,-0.04196739648471592,-0.19132275599156287,0.08346180787957654
"('total', '기초 화장용 로션')",-0.5377386025769785,0.10331849034459673,-0.14697045666868797,0.0347952795441833,-0.30851918166692355,-0.14889826597174935,-0.3073138800316891,0.2241332653854945
"('total', '기초 화장용 미스트')",-0.24274241478579583,0.08323048078363614,-0.09499765304072705,0.025284641705115907,-0.15055083970188413,-0.09518409119921456,-0.11543866658868408,0.19161195658524305
"('total', '기초 화장용 스킨')",-0.14160542790961642,0.0003983012239383089,-0.018395677934947532,0.02501036984473428,-0.06962374807107287,0.009995963005727124,-0.10323639510447485,0.0847217346905025
"('total', '기초 화장용 에센스')",-0.21779082370964004,0.06357251215263907,-0.07526758040961477,0.02597480688815128,-0.13599595928811403,0.008253652069227208,-0.08702115971709123,0.07392730122730405
"('total', '기초 화장용 오일/앰플')",-0.2506234339294575,0.03858029159133017,-0.09115175987083382,-0.012448334217592625,-0.10326515282660001,-0.07066986795211715,-0.24981957995242532,0.030680790407430842
"('total', '기초 화장용 크림')",-0.5399602652762967,0.08890439919618448,-0.15558352050179206,0.009800183989098316,-0.3018214916902696,-0.13599622858410618,-0.37065081621473356,0.2101105256949153
"('total', '기타 농산물')",-0.15772992608961872,0.05557693784081846,-0.01134983042607138,0.03529931557410804,-0.09195491821139724,-0.054660506460232926,-0.017211326731316045,0.08578495560439979
"('total', '기타 주스류')",0.3223450797002397,0.016802169242515316,-0.002760985913321252,-0.04607219768005006,0.11355815685561674,0.06188920189262225,0.2076879307117479,-0.08634317347882399
"('total', '기타 한방/환제품')",-0.1315329268152387,0.007128619154040755,0.022225618089572848,0.04655000618154259,-0.0940794671486772,-0.03133529798777148,-0.05472716744963456,0.026399356726412578
"('total', '김치류')",0.44210267247213564,-0.02449188628887258,0.06310802590664964,-0.06538287814708119,0.25331380745263177,0.09066686583657836,0.18176341256023162,-0.16472125817947522
"('total', '꽃게')",0.14133187637481967,-0.05124573072838657,0.12358277198968717,0.010168712381825328,0.11412184570442398,0.08839369108799033,0.044091056914285956,-0.11486729571791
"('total', '나물')",-0.22823431816616732,-0.02125546583959656,-0.01760416696735475,0.09569671739568399,-0.07306729526456968,0.010509918219652843,-0.12848071570981973,0.07317279058650313
"('total', '낙지')",0.01562637769002812,0.030345301997354183,0.06860720964132812,0.013170819067290116,-0.005134408420599404,-0.023269288797719754,0.06650826165967284,0.04137663186550983
"('total', '난방용 열풍기')",-0.3618052180907452,-0.00979468534598033,-0.07847295736196604,0.049017846331026245,-0.22296703249463676,-0.1503064759878029,-0.24964546436421103,0.04052439328240307
"('total', '남성 로션')",-0.4083134712662122,0.22547839529045624,-0.14451275861811638,0.007991047715336125,-0.3212258261266666,-0.17822952390284155,-0.08009801367635778,0.29789949328598425
"('total', '남성 메이크업')",-0.2744913202152331,0.15940544352637057,-0.06852212495305515,0.12093225662322792,-0.20991210568000876,-0.06934256830894094,0.04445911571564158,0.24460751256796587
"('total', '남성 선케어')",0.29657297077400085,0.1847884982899637,0.021226695446616487,0.023485105766260724,0.025656560262887762,0.017710206123579545,0.4898572402747628,0.10075387414219425
"('total', '남성 세트')",-0.48811951743062554,0.138467748615859,-0.12744993344492317,0.054656881789279764,-0.32763756923986287,-0.15602560278190206,-0.1915730469748152,0.2386607847490085
