20대 여성 판매량(개),20대 남성 판매량(개),30대 여성 판매량(개),30대 남성 판매량(개),40대 여성 판매량(개),40대 남성 판매량(개),50대 여성 판매량(개),50대 남성 판매량(개),60대 여성 판매량(개),60대 남성 판매량(개)
11.456094,3.475411,25.72877,9.700481,17.937777,8.240383,6.3714294,3.4763868,1.5228887,1.0359782
11.537991,3.4764128,25.424446,9.589353,17.623377,8.124357,6.2329035,3.4294696,1.4866626,1.0195391
12.125315,3.6482692,25.844067,9.735424,17.940163,8.270901,6.360096,3.4935913,1.5117562,1.0453191
11.051862,3.3680985,25.002884,9.481586,17.420925,8.059627,6.197719,3.3995967,1.48502,1.0125562
10.573455,3.2799149,24.84953,9.505402,17.432117,8.119773,6.250024,3.4290404,1.5097369,1.0253822
10.675804,3.2999578,25.508205,9.687262,18.10511,8.352294,6.5401897,3.528746,1.5780752,1.0605195
12.075672,3.681453,27.141794,10.223216,19.138725,8.806356,6.859915,3.713705,1.6439493,1.1252229
13.795102,4.221532,28.675385,10.727483,20.39687,9.29633,7.3834457,3.9234319,1.7423024,1.2019428
13.485178,4.1408405,28.807987,10.7772,20.428968,9.30804,7.3556585,3.9106088,1.7455045,1.1996081
12.7578125,3.94409,28.661346,10.749863,20.221395,9.229845,7.2234726,3.8562763,1.7321875,1.1823261
12.52602,3.8844063,28.418358,10.713087,19.9348,9.161171,7.088728,3.8311808,1.708318,1.1717474
12.483919,3.843072,27.867542,10.515403,19.497055,8.989082,6.930024,3.7766032,1.6656235,1.1475611
11.955344,3.6989126,27.454496,10.408537,19.219238,8.904599,6.8396053,3.7546163,1.6513427,1.1368456
11.169628,3.5214255,27.31647,10.39684,19.4369,8.982076,7.018527,3.7993994,1.7039971,1.1529033
12.115421,3.7885602,28.348198,10.732938,20.00062,9.227732,7.154164,3.8788202,1.7296784,1.183678
12.823698,3.999254,29.111181,10.945799,20.57159,9.410918,7.356553,3.9336355,1.76655,1.2074385
11.885964,3.721581,28.306988,10.676275,20.039484,9.183323,7.1774397,3.8557258,1.7344868,1.174746
11.033255,3.5051038,27.072012,10.38619,19.082031,8.929994,6.8397293,3.7625902,1.6702536,1.1443667
11.603044,3.6427274,27.582073,10.503279,19.461086,9.046558,6.973667,3.8209887,1.6905097,1.1627669
11.787465,3.7150378,28.235254,10.719531,20.002644,9.25499,7.181809,3.9070544,1.7402669,1.1925547
10.966305,3.604827,28.447392,10.953285,20.619335,9.606653,7.5703993,4.101612,1.8490213,1.2606504
11.997802,3.9849465,30.557974,11.748551,22.14371,10.302171,8.10089,4.358966,1.9766772,1.3580664
13.238071,4.3858657,32.465363,12.427246,23.18822,10.773952,8.339218,4.5152736,2.0232759,1.4113817
13.16103,4.2890763,31.41739,11.982757,22.303164,10.349743,7.9912596,4.3301005,1.936412,1.3490326
12.8987465,4.151054,30.642097,11.602757,21.812,10.031154,7.834254,4.1927876,1.8927186,1.3013945
13.719761,4.3972816,30.851376,11.668123,21.976057,10.091668,7.922793,4.239609,1.8928672,1.3162483
13.057709,4.1977816,30.493626,11.500752,21.732775,9.926033,7.813103,4.1466036,1.8772383,1.2874879
12.883598,4.171037,30.538204,11.543505,21.773449,9.9543495,7.829416,4.1694064,1.886675,1.2941024
12.142162,3.9620023,29.922977,11.389848,21.309578,9.8163805,7.657276,4.1069126,1.863028,1.272285
13.271647,4.3094296,30.939373,11.75585,21.956062,10.109407,7.873831,4.250059,1.8956205,1.3176177
12.328145,4.0186467,30.291586,11.523323,21.612543,9.948512,7.7790527,4.1638174,1.8905009,1.2901573
13.280887,4.230261,30.243536,11.438269,21.388264,9.829354,7.6527734,4.1192656,1.8378587,1.2728255
12.530024,3.9625394,29.073181,11.033779,20.447277,9.462064,7.2847233,3.960762,1.7624123,1.2184422
12.096836,3.8600872,29.049322,11.021278,20.585382,9.485842,7.377458,3.977911,1.7893263,1.2227936
12.099619,3.9696987,30.401499,11.544505,21.933764,10.040694,7.9684052,4.2175007,1.935084,1.3075525
12.553749,4.1596107,31.139364,11.951308,22.23297,10.345678,8.0111,4.3431525,1.9535092,1.3541598
13.514709,4.4713254,32.62165,12.439404,23.382517,10.788586,8.440352,4.5396857,2.0343757,1.415272
14.608265,4.92635,34.99594,13.4362,25.223099,11.712257,9.138477,4.9284105,2.187403,1.5508059
13.195457,4.4028296,32.476833,12.486431,23.153526,10.811969,8.316754,4.5306835,2.0215807,1.4201111
12.15161,3.9650908,29.962582,11.487672,21.316273,9.9394,7.671121,4.172072,1.8728077,1.2941668
12.110754,3.8917494,29.395588,11.184969,20.896685,9.665862,7.511577,4.0584397,1.8236191,1.251858
12.20159,3.908868,29.047981,11.09573,20.519316,9.561939,7.3463078,4.02477,1.7834045,1.2399912
11.240233,3.681782,28.534418,10.990519,20.407852,9.550898,7.3995523,4.0520267,1.809839,1.2478794
11.232693,3.7202349,29.167671,11.186018,21.182226,9.80426,7.771365,4.172544,1.8937578,1.2877156
12.7190895,4.175527,31.009418,11.830252,22.106028,10.222663,7.9482384,4.2832904,1.9293581,1.3347937
12.901094,4.2087355,30.814602,11.759481,21.783373,10.103813,7.7758546,4.2207966,1.8867223,1.3130214
5.3602953,2.6805665,7.916847,4.1940594,4.454361,3.1100903,1.4216499,0.9551959,0.3583095,0.4054191
6.256341,2.9574537,9.007322,4.5347958,5.136936,3.348176,1.647358,1.0822902,0.3981893,0.43471885
6.792403,3.2622194,8.940874,4.561639,5.205555,3.3878565,1.7350445,1.1427641,0.4100945,0.46368384
6.4762163,3.1921854,8.405775,4.3772154,4.85557,3.2328348,1.611454,1.0551791,0.38332868,0.44184625
6.352051,3.077956,8.56954,4.4003296,4.9066734,3.2447062,1.5969591,1.0458903,0.3820293,0.4341464
6.4688787,3.1650815,8.488087,4.3837576,4.8900833,3.2293491,1.6097431,1.0498557,0.38235307,0.43688428
6.6965237,3.2452343,8.748884,4.4930334,5.0686913,3.3254032,1.6825418,1.1057124,0.39833975,0.4545343
6.643592,3.2295165,8.706177,4.4871225,5.054579,3.3294258,1.6831751,1.1113086,0.39943528,0.4568993
6.3058033,3.1134286,8.339668,4.353964,4.813778,3.225957,1.5927229,1.053822,0.38132071,0.44099236
5.6832075,2.8937113,7.7078934,4.14318,4.398487,3.0712357,1.4418907,0.97246885,0.35403037,0.41705632
4.903598,2.5922627,7.071209,3.9543638,3.9465637,2.9442644,1.2738628,0.9003291,0.3297007,0.39413095
4.8363047,2.541928,7.085594,3.9471502,3.9385014,2.9383554,1.2617626,0.8890786,0.32844257,0.39028645
5.0432663,2.5900187,7.470644,4.053296,4.221512,3.022646,1.360445,0.92958784,0.34755445,0.39790297
5.4524565,2.7976387,7.549862,4.088171,4.2771873,3.026248,1.3925486,0.9368167,0.34727645,0.40470183
5.597869,2.8036246,7.9089775,4.182083,4.464493,3.0833483,1.4351978,0.9448123,0.3560288,0.4043672
6.331955,3.0535605,8.621193,4.390747,4.925152,3.221511,1.589284,1.0303564,0.37905526,0.42470634
6.308135,3.095985,8.370983,4.324971,4.8080025,3.1791983,1.5706387,1.0210328,0.3740921,0.42652738
6.1854353,3.0733726,8.142895,4.253108,4.6676674,3.124257,1.5270472,0.9939232,0.36480212,0.42125297
5.75191,2.8914185,7.8482056,4.1498632,4.460247,3.0552282,1.4427834,0.9511075,0.35166335,0.40773404
5.9753656,2.9694078,8.0751,4.2277765,4.59848,3.1100988,1.4907875,0.9790282,0.35988927,0.416008
5.7538843,2.9181242,7.7267475,4.124654,4.397587,3.0399723,1.4326906,0.952158,0.34891653,0.41022432
5.3210497,2.7750287,7.2878265,4.000985,4.1256676,2.9633255,1.3456163,0.9222522,0.33602643,0.4015479
5.047206,2.6881623,6.963188,3.900093,3.9082146,2.8874826,1.2706985,0.88797045,0.32274127,0.39077747
5.2066927,2.754101,7.081791,3.9477835,3.993061,2.9240465,1.3057327,0.9067297,0.32897115,0.39748168
5.3595247,2.7918997,7.339882,4.041956,4.155218,3.0001535,1.3617573,0.93572044,0.34182,0.40652132
5.798835,2.8864288,8.045769,4.235445,4.5785637,3.1317568,1.4854946,0.9820123,0.36440754,0.41621804
6.4485292,3.0926898,8.750044,4.444976,5.0126457,3.2693815,1.6249981,1.0569887,0.38690257,0.43252742
6.4174643,3.0775676,8.7541485,4.439046,5.032402,3.2671852,1.6323214,1.0616517,0.38838077,0.43170857
6.2238197,3.028408,8.472588,4.34443,4.8647957,3.1966162,1.5776215,1.0277858,0.37709594,0.423841
5.680149,2.8585238,7.844658,4.153474,4.460682,3.0615177,1.4432697,0.9527135,0.35368752,0.40651548
4.695855,2.4688525,6.9907684,3.8845167,3.885477,2.8905554,1.2334538,0.86720514,0.32209325,0.3813076
4.710805,2.411439,7.282917,3.9691696,4.0658493,2.9706316,1.2834997,0.90073633,0.33509088,0.38911152
4.7469463,2.474101,7.12817,3.928069,3.9881668,2.9318094,1.2714329,0.88872576,0.33035684,0.38687873
4.5555286,2.471145,6.5572147,3.738494,3.5947952,2.7604437,1.1369381,0.8133626,0.29900146,0.36652386
4.9481926,2.609426,7.08033,3.9228582,3.9759483,2.9097319,1.2834911,0.8865447,0.32814765,0.38764048
5.1441793,2.7363632,6.9435387,3.8773222,3.896675,2.8568468,1.2641001,0.8741298,0.31787944,0.38698006
5.20006,2.7578263,6.9986496,3.9019985,3.931738,2.8749905,1.2787294,0.87976027,0.32121968,0.38870907
5.33105,2.7809727,7.2562447,3.9802256,4.1057262,2.9386473,1.3374805,0.90484047,0.33380342,0.39524126
6.107586,3.0194798,8.190208,4.270336,4.6856003,3.1443949,1.5273371,0.9981179,0.36748195,0.42175055
6.1942225,3.0307844,8.397957,4.339921,4.8203583,3.2037678,1.5712852,1.0331659,0.37700438,0.4297639
5.9891777,2.913422,8.466711,4.361493,4.837845,3.228341,1.5616932,1.0339813,0.37954712,0.42667103
5.7507324,2.802415,8.41358,4.338216,4.794285,3.2140112,1.5368156,1.0170722,0.37814403,0.41828513
5.5408325,2.6914167,8.405859,4.3369246,4.7607822,3.2185183,1.5115604,1.0051742,0.37754965,0.41337895
5.3528395,2.6515355,8.064045,4.232854,4.56942,3.1494532,1.4594498,0.97835684,0.36735082,0.40893054
5.0620146,2.542015,7.731056,4.1222496,4.3576393,3.0758677,1.3868141,0.9432125,0.35479426,0.4000424
5.436816,2.6413736,8.347923,4.315667,4.710556,3.2021189,1.4894066,0.9906516,0.37457395,0.40930212
5.966565,2.896779,8.473503,4.353961,4.823963,3.2121534,1.5505581,1.0138597,0.37769914,0.41977668
5.787841,2.8599274,8.1577,4.2532616,4.6521225,3.1428175,1.5026836,0.98671865,0.36781144,0.4138404
5.572612,2.8127906,7.818096,4.165903,4.437374,3.0836458,1.4387293,0.9588003,0.35680556,0.40959334
5.10944,2.6325753,7.4645386,4.072093,4.2036552,3.036254,1.3572378,0.9355259,0.34717703,0.40346038
5.476248,2.763126,7.834976,4.1825476,4.4314575,3.1052217,1.432621,0.96450377,0.3584764,0.41211796
5.2113066,2.64793,7.700077,4.144582,4.3581295,3.0954447,1.4076958,0.9632554,0.35756898,0.40964317
5.0926075,2.6229563,7.487339,4.095373,4.215351,3.0624714,1.3639851,0.94959545,0.3501768,0.40768015
4.7212143,2.4209967,7.3002014,4.0247,4.0794945,3.0375566,1.3016548,0.94296503,0.34299254,0.4041202
4.9505844,2.4373736,7.8569336,4.1624203,4.3996563,3.1196995,1.3813372,0.9605527,0.35803437,0.40300572
5.44715,2.5543616,8.797945,4.4348516,4.9540577,3.2867231,1.5367031,1.0222363,0.38703132,0.40886796
5.737583,2.774193,8.520344,4.365098,4.8017426,3.2109013,1.5193624,0.99181366,0.37589025,0.40852702
5.301076,2.6297932,7.9707985,4.194907,4.465355,3.1042376,1.4116907,0.93859625,0.35768342,0.3990295
5.316539,2.6101909,8.109198,4.2212934,4.5571594,3.123269,1.4346619,0.94666386,0.36217475,0.39804816
5.531039,2.7418652,8.049274,4.2078447,4.5218143,3.0923834,1.4354439,0.9343071,0.35742116,0.39686537
5.207593,2.6411233,7.6248474,4.076701,4.2570915,3.002262,1.35009,0.89296246,0.34216,0.3873284
4.875021,2.4883227,7.4104958,4.004364,4.1403885,2.975566,1.3088179,0.89226866,0.33779836,0.38568282
4.903529,2.4680495,7.55859,4.0357466,4.2262955,3.0001516,1.327549,0.89818525,0.34193635,0.38626146
5.1751966,2.5794876,7.8358707,4.1217985,4.4014854,3.047124,1.3875809,0.9153209,0.35116816,0.38987505
5.174243,2.600298,7.7448635,4.099059,4.370865,3.0372515,1.3894119,0.9201474,0.35097265,0.39279735
4.849345,2.5066009,7.2569275,3.9480848,4.082802,2.9380617,1.3030128,0.88809824,0.33474183,0.38513923
4.7075644,2.4726214,7.0198135,3.8746405,3.9679909,2.897275,1.2768507,0.88781786,0.329597,0.38492703
5.013837,2.6419983,7.074444,3.9014082,4.045006,2.9095917,1.323307,0.90951014,0.3336699,0.39376628
4.858533,2.5956526,6.8600082,3.8356647,3.9173203,2.8664522,1.2843037,0.8988533,0.32661057,0.39017725
4.6901445,2.5047247,6.8301888,3.8295794,3.87743,2.8701591,1.2619152,0.8920007,0.32582164,0.38711035
4.554678,2.429409,6.788231,3.824769,3.8314533,2.8783102,1.2401829,0.89324045,0.32466197,0.3880713
4.5207243,2.391687,6.8415794,3.8328161,3.8589878,2.8888817,1.2431803,0.89452505,0.3262465,0.38813305
4.54725,2.3078437,7.2508926,3.9443674,4.1326447,3.0041113,1.3231812,0.9493904,0.346164,0.4013934
5.043948,2.5904517,7.4601345,4.0400248,4.2388153,3.0199175,1.3704243,0.9331751,0.34915924,0.39987993
5.3800726,2.7239606,7.7274323,4.1165724,4.401039,3.056817,1.4234352,0.94705343,0.35514808,0.40374565
5.361373,2.6760154,7.928343,4.1634007,4.530945,3.0958796,1.4567623,0.9638195,0.36323762,0.40398264
4.8129206,2.40866,7.569252,4.0329084,4.279722,3.0266504,1.3523912,0.9279685,0.34890676,0.39335024
4.576744,2.3048773,7.311184,3.937645,4.1256866,2.9697504,1.3006363,0.91438437,0.33956957,0.3887025
5.055335,2.5855389,7.4975243,4.0316257,4.2531166,3.0000916,1.3670197,0.9189944,0.34675956,0.39321387
4.5826435,2.3866303,7.0273895,3.8748121,3.9824772,2.9222784,1.2789631,0.9054494,0.33333945,0.39024448
4.7394323,2.4439902,7.2238197,3.9321394,4.100733,2.9522142,1.3155365,0.90894365,0.33934736,0.3903972
5.668887,2.8022747,8.113003,4.2159863,4.623495,3.1110926,1.4839058,0.96746254,0.36387897,0.40581024
5.6309986,2.8538365,7.687832,4.084795,4.386986,3.0086174,1.4234581,0.9343333,0.34745312,0.4007572
5.314273,2.767635,7.265888,3.9718428,4.1032295,2.9263077,1.3300123,0.89670324,0.33138824,0.3914672
5.1459665,2.69913,7.173176,3.9522295,4.045727,2.9235725,1.3115063,0.89561987,0.33101296,0.39098895
4.924815,2.602792,7.0336075,3.9064121,3.9487438,2.8959036,1.2743893,0.8777852,0.32669425,0.38438916
4.520461,2.42159,6.687704,3.776742,3.715622,2.8131027,1.1837244,0.8451791,0.3113706,0.37390947
4.7893686,2.4761262,7.2334805,3.9607,4.050661,2.9573088,1.2895069,0.8965974,0.33470035,0.38943744
5.1891985,2.6067383,7.7878075,4.1284723,4.4037876,3.0693312,1.4041929,0.94128275,0.35494924,0.39946103
5.58428,2.8222635,7.775522,4.1372194,4.4262543,3.0615702,1.4355927,0.9557462,0.35369182,0.40862548
5.729274,2.904419,7.7497063,4.136243,4.4364643,3.061225,1.4527473,0.9678645,0.35446477,0.4141574
4.9843187,2.646283,7.0302753,3.92774,3.976511,2.9276733,1.299408,0.91250515,0.33148074,0.39687467
4.391879,2.3816984,6.524582,3.7441206,3.6309204,2.814536,1.165081,0.86634016,0.30931783,0.38227963
4.8429766,2.5189242,7.287157,4.0347376,4.1292496,3.0482588,1.3448944,0.962657,0.34948087,0.41114712
5.565239,2.7777123,8.043638,4.2567215,4.5808163,3.1726923,1.4883108,1.0020614,0.37114358,0.42118776
6.3019238,2.963429,9.156988,4.6063747,5.257017,3.425828,1.7002735,1.1295943,0.41182446,0.4489714
6.3178873,3.0448105,8.704174,4.454509,5.022089,3.3075857,1.6445236,1.0864625,0.3946674,0.44383335
5.7085676,2.8363833,8.131044,4.2800417,4.659588,3.1908197,1.5209465,1.0194068,0.37556815,0.42616045
5.4971294,2.7230108,8.14439,4.289941,4.619856,3.1988611,1.489274,1.0034761,0.37427545,0.41970348
5.4429636,2.6628127,8.266289,4.311514,4.6576347,3.2040977,1.4805632,0.9907136,0.3737688,0.4124539
5.6310854,2.7423084,8.369495,4.3253994,4.7051086,3.186038,1.4909649,0.97321033,0.37185264,0.40523195
5.7014494,2.7767916,8.380453,4.315812,4.7126617,3.166337,1.4915743,0.96660566,0.36927772,0.4022436
5.8668776,2.7849479,8.881645,4.4835854,4.998291,3.2927885,1.5702934,1.0284176,0.38742757,0.41474867
5.742175,2.7038062,8.930126,4.4972544,4.9942284,3.3095121,1.5519161,1.0267653,0.38691068,0.41516817
5.2314873,2.471442,8.54982,4.3355465,4.8236485,3.231616,1.4929352,1.0083795,0.3778131,0.4077742
5.1090107,2.6215968,7.5050507,4.0753756,4.2154007,3.0346384,1.3538513,0.9291177,0.34591603,0.40138304
5.036536,2.592972,7.4239235,4.0393496,4.167387,3.0056524,1.3364811,0.91681623,0.34206033,0.39648867
4.7978315,2.4444118,7.436058,4.0353804,4.1933765,3.0362759,1.3397217,0.9424119,0.3475585,0.40134835
4.8564396,2.4884698,7.4162865,4.039195,4.196768,3.0410137,1.3507576,0.9483814,0.349272,0.40455937
5.4844093,2.7785864,7.7943687,4.1752253,4.4571304,3.1165533,1.4593582,0.98597,0.36382914,0.4185171
5.3394623,2.787407,7.2859917,4.0050516,4.1771812,2.9838715,1.3809834,0.94486094,0.34412313,0.40755618
6.022231,3.0053039,8.045382,4.2290163,4.632839,3.1268606,1.5237093,0.99590063,0.36765313,0.4225726
6.10555,2.980764,8.385946,4.3156366,4.8191643,3.185237,1.5647488,1.0196939,0.37622046,0.42389238
6.317069,3.043848,8.672993,4.410901,5.0007286,3.2557383,1.6252499,1.0623341,0.38749075,0.43315125
6.2450666,3.0244372,8.581673,4.3882265,4.9355984,3.2399673,1.6031094,1.0524735,0.383466,0.43172693
6.1453934,3.0247223,8.290215,4.3006363,4.7495995,3.1679506,1.5464325,1.0136895,0.37078214,0.42412055
5.484639,2.7709937,7.8085594,4.163739,4.4223003,3.084939,1.429081,0.9576173,0.35601354,0.40860558
5.229332,2.6180587,7.886711,4.200864,4.4358444,3.1341982,1.4172573,0.97101736,0.3609197,0.41185665
5.2680273,2.5965705,8.094456,4.2605915,4.542486,3.1772776,1.4396429,0.98497677,0.36652875,0.41371393
5.33969,2.540252,8.628378,4.414567,4.9221535,3.3247309,1.5595846,1.071856,0.39411116,0.4308064
6.2416487,3.1023402,8.281994,4.359968,4.8204556,3.256854,1.6163254,1.078475,0.38886285,0.4514842
6.0063906,3.0364628,7.979973,4.2716036,4.651079,3.2010946,1.5677013,1.0574327,0.38071132,0.44679403
5.6776752,2.8602617,7.967285,4.2697325,4.5881634,3.2091303,1.5220966,1.0425782,0.3779986,0.4395262
5.5193815,2.758121,8.079203,4.299056,4.634226,3.235611,1.5217228,1.0430079,0.382092,0.43575764
6.0506363,2.9393725,8.559513,4.4249697,4.935112,3.30754,1.6180563,1.0822959,0.39434123,0.44546342
6.2425823,3.0241861,8.648851,4.4545565,5.0204964,3.331235,1.6582594,1.1066895,0.39984655,0.45299077
6.0095587,2.989482,8.1703415,4.3111773,4.714691,3.216443,1.5605736,1.0464873,0.37953305,0.43956494
5.5322256,2.783307,7.954777,4.2553253,4.531708,3.1842241,1.4820404,1.0123258,0.3717203,0.42787158
5.493226,2.708556,8.193432,4.304759,4.6157017,3.2033615,1.477067,0.9979415,0.37205553,0.41920757
6.015209,2.8489895,9.0168495,4.5575686,5.1464615,3.387292,1.6495743,1.098486,0.40460658,0.43923903
6.1301003,2.9197702,8.9181,4.5221767,5.138983,3.3719301,1.667676,1.1102395,0.40479255,0.44578552
6.253291,3.0405731,8.549398,4.40895,4.927332,3.2751722,1.616951,1.069531,0.3886292,0.44248557
6.0718355,2.9495814,8.528505,4.408223,4.871067,3.2737875,1.5835438,1.0517292,0.385813,0.4369955
5.8262033,2.8654306,8.289059,4.32129,4.731617,3.2094116,1.5353746,1.019835,0.37713623,0.4260702
7.103209,3.3230484,9.456429,4.728016,5.5418987,3.5339918,1.8518505,1.2207131,0.43525386,0.48639417
6.815565,3.274663,8.983383,4.5896053,5.255951,3.4266443,1.7644596,1.167036,0.4176836,0.47520816
6.704768,3.2456646,8.836361,4.5431957,5.1642113,3.391612,1.7331295,1.1479936,0.41137886,0.47009754
7.0606136,3.327259,9.382109,4.7297573,5.517071,3.549862,1.8581562,1.2354989,0.43820238,0.49366271
7.0144663,3.3207412,9.328262,4.7198524,5.500454,3.5482626,1.861023,1.2411551,0.4395733,0.49642062
6.9149055,3.265892,9.303852,4.6979265,5.4585495,3.524232,1.8308067,1.2212615,0.43296266,0.48762798
6.8919306,3.286027,9.196205,4.6898565,5.4283943,3.536847,1.8431644,1.2338171,0.43759108,0.49680853
7.114923,3.3623068,9.423298,4.780772,5.5878105,3.61868,1.9107828,1.2794061,0.4523275,0.5126486
6.9874887,3.3153868,9.325321,4.7535343,5.523634,3.6035185,1.8878479,1.2693148,0.44890618,0.5104791
6.8384542,3.246964,9.264839,4.73551,5.4722176,3.596304,1.8644266,1.2613597,0.44596863,0.50881207
6.9541683,3.2478395,9.521346,4.7967777,5.6132584,3.6366682,1.8969574,1.2782931,0.45171475,0.5091777
7.278716,3.3147979,10.031913,4.9534597,5.967785,3.77182,2.0235443,1.3596606,0.47780442,0.52783656
7.3583846,3.4171915,9.797253,4.9136295,5.8727045,3.7501593,2.0268555,1.3590345,0.47856593,0.5353948
7.6103425,3.4679346,10.208951,5.0585814,6.15209,3.8844595,2.1331043,1.4363475,0.5023992,0.5593722
7.574985,3.4161394,10.384164,5.1113462,6.2505703,3.9343767,2.1577015,1.4592042,0.5091021,0.56445885
7.5506053,3.3684204,10.490307,5.110648,6.269987,3.9129467,2.1326313,1.4368262,0.50152993,0.54988194
7.7594285,3.3923535,10.859015,5.2098045,6.5010376,3.9891996,2.201869,1.4791284,0.51489544,0.55634165
7.5370846,3.3317528,10.58408,5.113307,6.3019724,3.89742,2.1220531,1.4253821,0.49806786,0.54014766
7.8738923,3.4423482,10.843976,5.185692,6.49294,3.9561615,2.1964054,1.465754,0.5105326,0.550604
8.102415,3.5485454,10.926671,5.2344093,6.582608,4.005992,2.2523174,1.5044279,0.5219109,0.56755066
7.668482,3.4585156,10.272966,5.0158052,6.109461,3.7969446,2.0677586,1.3760982,0.48182082,0.5302627
7.7501683,3.4539747,10.498126,5.080821,6.241503,3.8482075,2.1050625,1.4028478,0.4895718,0.5358232
8.1499815,3.609048,10.742809,5.1711454,6.4302807,3.92669,2.1893864,1.4519615,0.5051954,0.55309117
7.416405,3.4288125,9.75979,4.8351965,5.747652,3.61691,1.9292259,1.2687745,0.44994473,0.49798465
7.157911,3.3838108,9.318121,4.6980953,5.4392548,3.4948645,1.8201818,1.1972437,0.42714047,0.48238993
6.910285,3.3306017,8.980999,4.6150923,5.2308197,3.4429846,1.7598457,1.1721711,0.41698337,0.4823054
7.026547,3.3425984,9.289883,4.738515,5.4535103,3.5687237,1.8497629,1.2439785,0.43882155,0.5050515
7.188034,3.420692,9.425068,4.815753,5.5940514,3.6511812,1.9285192,1.2977405,0.45715928,0.5242095
7.290915,3.4582372,9.573183,4.882415,5.7454414,3.7265558,2.004199,1.3467393,0.47482133,0.53871274
7.651387,3.5372338,10.043059,5.0223684,6.048896,3.843133,2.1060228,1.4080887,0.49498343,0.55377436
8.206339,3.6292486,10.858025,5.254447,6.5892715,4.046239,2.2884283,1.5269299,0.53168654,0.5821929
8.126466,3.6117861,10.725591,5.205453,6.4839706,3.9925919,2.2425156,1.4978614,0.521204,0.5719725
7.541284,3.4867542,9.890316,4.936675,5.8967867,3.7445192,2.022583,1.3487129,0.47494793,0.530859
6.9360266,3.2771165,9.290718,4.7074184,5.444935,3.537179,1.8300495,1.219748,0.4345088,0.49175608
7.4980893,3.352167,10.410128,5.071355,6.1800528,3.8604488,2.085266,1.405168,0.49045825,0.5404906
7.6872883,3.4465013,10.451536,5.09682,6.2312336,3.8818903,2.1193295,1.4241858,0.49571013,0.547992
7.891801,3.503584,10.6622505,5.1581316,6.388995,3.937725,2.179963,1.4557595,0.5071187,0.5555804
8.224666,3.5407002,11.276876,5.341199,6.8041334,4.101611,2.322567,1.5524869,0.53716207,0.5781882
6.9341154,3.245618,9.401981,4.7196074,5.4682693,3.5245047,1.8128166,1.2042227,0.42902374,0.4810387
7.6374807,3.4053922,10.509049,5.107704,6.257594,3.89038,2.1195278,1.4242263,0.49671435,0.54617476
7.5844746,3.396314,10.428757,5.086795,6.1858406,3.868865,2.0907116,1.4083409,0.4907534,0.5432333
7.3537817,3.1229692,11.644915,5.533141,6.9059315,4.270343,2.2992325,1.5899091,0.5554868,0.58185196
7.812182,3.342703,11.346209,5.371917,6.781062,4.125516,2.2813492,1.5439467,0.5351074,0.57282495
8.507271,3.6978114,11.319313,5.4183435,6.9192543,4.201268,2.4204006,1.6220355,0.56095123,0.6128764
7.9124384,3.5762157,10.5043,5.1802206,6.359129,3.991478,2.2206802,1.4944816,0.5208404,0.57901406
8.144808,3.5849519,11.033329,5.3508816,6.7337112,4.161168,2.358469,1.5911055,0.55230796,0.6050054
7.857612,3.5079992,10.650132,5.209196,6.448798,4.0223455,2.2397919,1.5094209,0.52589345,0.57813144
8.177192,3.5150352,11.414663,5.4432554,6.966281,4.2417088,2.4210234,1.6365418,0.566561,0.6124517
8.718769,3.6057246,12.222878,5.662051,7.5051365,4.430459,2.6004639,1.7467933,0.6009582,0.63726175
8.669704,3.6132722,12.030457,5.588455,7.346298,4.343337,2.5303545,1.6970191,0.5829114,0.6207354
8.800946,3.6591516,12.09992,5.611849,7.425706,4.3747063,2.5727863,1.7229037,0.59153533,0.6295134
8.908453,3.6862414,12.232281,5.653079,7.51624,4.4104033,2.6054688,1.7436185,0.59785867,0.6356814
8.661097,3.6910758,11.611649,5.4715967,7.0942526,4.239993,2.4607658,1.6453004,0.5664456,0.6107738
7.827833,3.4938643,10.523883,5.1093264,6.2718515,3.8789644,2.128067,1.4202266,0.4951694,0.5429871
7.971636,3.4829242,10.925409,5.227976,6.5306892,3.9874344,2.2114687,1.4792428,0.51371765,0.55840206
9.339943,3.7546735,12.880604,5.81848,7.947857,4.547103,2.7449536,1.8277726,0.6235944,0.6530409
8.364,3.5774784,11.409654,5.3572855,6.846051,4.0814466,2.3139534,1.5427136,0.5310044,0.56932116
8.897223,3.7300825,11.960715,5.5509653,7.303443,4.2904587,2.5165524,1.6756439,0.57462573,0.61472654
8.725523,3.6981566,11.709909,5.4729033,7.1232357,4.2139597,2.4483986,1.6303568,0.5601355,0.60130954
8.030553,3.5600624,10.727891,5.171069,6.4097223,3.9244747,2.1787853,1.4532475,0.5040376,0.5526812
7.8758516,3.5488768,10.454931,5.1145163,6.2534943,3.8934488,2.1430397,1.434248,0.49928355,0.5549419
8.590195,3.7060852,11.427804,5.4308796,6.9671926,4.201847,2.4212875,1.6172218,0.5587342,0.608462
8.30692,3.6372428,11.094243,5.331888,6.7238464,4.10946,2.3300362,1.561338,0.54080606,0.59332335
8.5170555,3.6371648,11.613193,5.4958763,7.0788097,4.2666254,2.455718,1.6524196,0.5690001,0.6166339
8.628595,3.6087742,11.915445,5.544426,7.2226696,4.2937975,2.4732876,1.6545234,0.5703412,0.61238027
8.553932,3.6519928,11.515228,5.424735,6.986845,4.178849,2.4010143,1.60292,0.5521902,0.5947397
